GEO_ID,NAME,estimate_2020,estimate_2021,estimate_2022,chg_20_21,chg_21_22,chg_20_22,pct_chg_20_21,pct_chg_21_22,pct_chg_20_22,county
1400000US06071002031,"Census Tract 20.31, San Bernardino County, California",6625,6702,6905,77,203,280,1.16,3.03,4.23,San Bernardino County
1400000US06071002035,"Census Tract 20.35, San Bernardino County, California",7635,7530,7770,-105,240,135,-1.38,3.19,1.77,San Bernardino County
1400000US06071002037,"Census Tract 20.37, San Bernardino County, California",8158,7707,7473,-451,-234,-685,-5.53,-3.04,-8.4,San Bernardino County
1400000US06071002038,"Census Tract 20.38, San Bernardino County, California",5706,5632,5466,-74,-166,-240,-1.3,-2.95,-4.21,San Bernardino County
1400000US06071002039,"Census Tract 20.39, San Bernardino County, California",5110,5032,5970,-78,938,860,-1.53,18.64,16.83,San Bernardino County
1400000US06071002040,"Census Tract 20.40, San Bernardino County, California",5353,5245,5364,-108,119,11,-2.02,2.27,0.21,San Bernardino County
1400000US06071002041,"Census Tract 20.41, San Bernardino County, California",5595,5425,5702,-170,277,107,-3.04,5.11,1.91,San Bernardino County
1400000US06071002042,"Census Tract 20.42, San Bernardino County, California",2526,2450,2470,-76,20,-56,-3.01,0.82,-2.22,San Bernardino County
1400000US06071002043,"Census Tract 20.43, San Bernardino County, California",6351,6270,6234,-81,-36,-117,-1.28,-0.57,-1.84,San Bernardino County
1400000US06071002044,"Census Tract 20.44, San Bernardino County, California",4543,4420,4318,-123,-102,-225,-2.71,-2.31,-4.95,San Bernardino County
1400000US06071002045,"Census Tract 20.45, San Bernardino County, California",2446,2392,2393,-54,1,-53,-2.21,0.04,-2.17,San Bernardino County
1400000US06071002046,"Census Tract 20.46, San Bernardino County, California",7117,7286,7141,169,-145,24,2.37,-1.99,0.34,San Bernardino County
1400000US06071002047,"Census Tract 20.47, San Bernardino County, California",3686,3495,3401,-191,-94,-285,-5.18,-2.69,-7.73,San Bernardino County
1400000US06071002048,"Census Tract 20.48, San Bernardino County, California",3688,3368,3547,-320,179,-141,-8.68,5.31,-3.82,San Bernardino County
1400000US06071002049,"Census Tract 20.49, San Bernardino County, California",3149,2976,3084,-173,108,-65,-5.49,3.63,-2.06,San Bernardino County
1400000US06071002050,"Census Tract 20.50, San Bernardino County, California",6568,5716,5931,-852,215,-637,-12.97,3.76,-9.7,San Bernardino County
1400000US06071002051,"Census Tract 20.51, San Bernardino County, California",4372,4562,4435,190,-127,63,4.35,-2.78,1.44,San Bernardino County
1400000US06071002101,"Census Tract 21.01, San Bernardino County, California",4973,4813,4770,-160,-43,-203,-3.22,-0.89,-4.08,San Bernardino County
1400000US06071002103,"Census Tract 21.03, San Bernardino County, California",5629,5290,5053,-339,-237,-576,-6.02,-4.48,-10.23,San Bernardino County
1400000US06071002105,"Census Tract 21.05, San Bernardino County, California",6527,6332,6277,-195,-55,-250,-2.99,-0.87,-3.83,San Bernardino County
1400000US06071002107,"Census Tract 21.07, San Bernardino County, California",5174,4985,5311,-189,326,137,-3.65,6.54,2.65,San Bernardino County
1400000US06071002109,"Census Tract 21.09, San Bernardino County, California",6700,6776,6856,76,80,156,1.13,1.18,2.33,San Bernardino County
1400000US06071002111,"Census Tract 21.11, San Bernardino County, California",3758,3664,3796,-94,132,38,-2.5,3.6,1.01,San Bernardino County
1400000US06071002112,"Census Tract 21.12, San Bernardino County, California",3754,3696,4147,-58,451,393,-1.55,12.2,10.47,San Bernardino County
1400000US06071002204,"Census Tract 22.04, San Bernardino County, California",6372,6106,5942,-266,-164,-430,-4.17,-2.69,-6.75,San Bernardino County
1400000US06071002206,"Census Tract 22.06, San Bernardino County, California",7490,7224,7313,-266,89,-177,-3.55,1.23,-2.36,San Bernardino County
1400000US06071002207,"Census Tract 22.07, San Bernardino County, California",5835,6092,5848,257,-244,13,4.4,-4.01,0.22,San Bernardino County
1400000US06071002306,"Census Tract 23.06, San Bernardino County, California",3997,3953,3789,-44,-164,-208,-1.1,-4.15,-5.2,San Bernardino County
1400000US06071002307,"Census Tract 23.07, San Bernardino County, California",5619,5697,5639,78,-58,20,1.39,-1.02,0.36,San Bernardino County
1400000US06071002308,"Census Tract 23.08, San Bernardino County, California",8227,8880,9245,653,365,1018,7.94,4.11,12.37,San Bernardino County
1400000US06071002309,"Census Tract 23.09, San Bernardino County, California",3426,3451,3371,25,-80,-55,0.73,-2.32,-1.61,San Bernardino County
1400000US06071002310,"Census Tract 23.10, San Bernardino County, California",5508,5043,5316,-465,273,-192,-8.44,5.41,-3.49,San Bernardino County
1400000US06071002311,"Census Tract 23.11, San Bernardino County, California",6633,5497,5965,-1136,468,-668,-17.13,8.51,-10.07,San Bernardino County
1400000US06071002312,"Census Tract 23.12, San Bernardino County, California",5199,5532,5646,333,114,447,6.41,2.06,8.6,San Bernardino County
1400000US06071002313,"Census Tract 23.13, San Bernardino County, California",6540,6683,6550,143,-133,10,2.19,-1.99,0.15,San Bernardino County
1400000US06071002314,"Census Tract 23.14, San Bernardino County, California",6021,5649,5634,-372,-15,-387,-6.18,-0.27,-6.43,San Bernardino County
1400000US06071002315,"Census Tract 23.15, San Bernardino County, California",3359,3644,3509,285,-135,150,8.48,-3.7,4.47,San Bernardino County
1400000US06071002403,"Census Tract 24.03, San Bernardino County, California",5373,5257,4913,-116,-344,-460,-2.16,-6.54,-8.56,San Bernardino County
1400000US06071002404,"Census Tract 24.04, San Bernardino County, California",3738,3677,3791,-61,114,53,-1.63,3.1,1.42,San Bernardino County
1400000US06071002405,"Census Tract 24.05, San Bernardino County, California",5552,5498,5394,-54,-104,-158,-0.97,-1.89,-2.85,San Bernardino County
1400000US06071002406,"Census Tract 24.06, San Bernardino County, California",2544,2708,2546,164,-162,2,6.45,-5.98,0.08,San Bernardino County
1400000US06071002501,"Census Tract 25.01, San Bernardino County, California",6563,6392,5777,-171,-615,-786,-2.61,-9.62,-11.98,San Bernardino County
1400000US06071002503,"Census Tract 25.03, San Bernardino County, California",4527,4387,4413,-140,26,-114,-3.09,0.59,-2.52,San Bernardino County
1400000US06071002504,"Census Tract 25.04, San Bernardino County, California",4441,4422,4162,-19,-260,-279,-0.43,-5.88,-6.28,San Bernardino County
1400000US06071002602,"Census Tract 26.02, San Bernardino County, California",6928,7168,7010,240,-158,82,3.46,-2.2,1.18,San Bernardino County
1400000US06071002604,"Census Tract 26.04, San Bernardino County, California",6006,5861,6297,-145,436,291,-2.41,7.44,4.85,San Bernardino County
1400000US06071002606,"Census Tract 26.06, San Bernardino County, California",7333,6767,6893,-566,126,-440,-7.72,1.86,-6,San Bernardino County
1400000US06071002608,"Census Tract 26.08, San Bernardino County, California",6531,6480,6372,-51,-108,-159,-0.78,-1.67,-2.43,San Bernardino County
1400000US06071002609,"Census Tract 26.09, San Bernardino County, California",4100,4037,3547,-63,-490,-553,-1.54,-12.14,-13.49,San Bernardino County
1400000US06071002610,"Census Tract 26.10, San Bernardino County, California",4012,3630,3527,-382,-103,-485,-9.52,-2.84,-12.09,San Bernardino County
1400000US06071002611,"Census Tract 26.11, San Bernardino County, California",5320,5125,4904,-195,-221,-416,-3.67,-4.31,-7.82,San Bernardino County
1400000US06071002703,"Census Tract 27.03, San Bernardino County, California",5266,5361,5460,95,99,194,1.8,1.85,3.68,San Bernardino County
1400000US06071002705,"Census Tract 27.05, San Bernardino County, California",5632,6166,6116,534,-50,484,9.48,-0.81,8.59,San Bernardino County
1400000US06071002706,"Census Tract 27.06, San Bernardino County, California",13931,14541,14511,610,-30,580,4.38,-0.21,4.16,San Bernardino County
1400000US06071002707,"Census Tract 27.07, San Bernardino County, California",2823,2901,3164,78,263,341,2.76,9.07,12.08,San Bernardino County
1400000US06071002708,"Census Tract 27.08, San Bernardino County, California",6721,6913,6929,192,16,208,2.86,0.23,3.09,San Bernardino County
1400000US06071002709,"Census Tract 27.09, San Bernardino County, California",3508,3726,4781,218,1055,1273,6.21,28.31,36.29,San Bernardino County
1400000US06071002801,"Census Tract 28.01, San Bernardino County, California",5119,5029,4684,-90,-345,-435,-1.76,-6.86,-8.5,San Bernardino County
1400000US06071002803,"Census Tract 28.03, San Bernardino County, California",4142,4082,4273,-60,191,131,-1.45,4.68,3.16,San Bernardino County
1400000US06071002804,"Census Tract 28.04, San Bernardino County, California",6310,6106,6434,-204,328,124,-3.23,5.37,1.97,San Bernardino County
1400000US06071002901,"Census Tract 29.01, San Bernardino County, California",4574,4674,4772,100,98,198,2.19,2.1,4.33,San Bernardino County
1400000US06071002902,"Census Tract 29.02, San Bernardino County, California",6375,6177,5892,-198,-285,-483,-3.11,-4.61,-7.58,San Bernardino County
1400000US06071003000,"Census Tract 30, San Bernardino County, California",3412,3219,3119,-193,-100,-293,-5.66,-3.11,-8.59,San Bernardino County
1400000US06071003101,"Census Tract 31.01, San Bernardino County, California",5349,4895,4742,-454,-153,-607,-8.49,-3.13,-11.35,San Bernardino County
1400000US06071003102,"Census Tract 31.02, San Bernardino County, California",6351,5916,6021,-435,105,-330,-6.85,1.77,-5.2,San Bernardino County
1400000US06071003201,"Census Tract 32.01, San Bernardino County, California",3422,3228,3474,-194,246,52,-5.67,7.62,1.52,San Bernardino County
1400000US06071003202,"Census Tract 32.02, San Bernardino County, California",4490,4230,4684,-260,454,194,-5.79,10.73,4.32,San Bernardino County
1400000US06071003301,"Census Tract 33.01, San Bernardino County, California",4923,5082,5245,159,163,322,3.23,3.21,6.54,San Bernardino County
1400000US06071003302,"Census Tract 33.02, San Bernardino County, California",7189,6743,7147,-446,404,-42,-6.2,5.99,-0.58,San Bernardino County
1400000US06071003401,"Census Tract 34.01, San Bernardino County, California",7287,7340,6982,53,-358,-305,0.73,-4.88,-4.19,San Bernardino County
1400000US06071003403,"Census Tract 34.03, San Bernardino County, California",4353,4458,4155,105,-303,-198,2.41,-6.8,-4.55,San Bernardino County
1400000US06071003404,"Census Tract 34.04, San Bernardino County, California",5409,5487,5539,78,52,130,1.44,0.95,2.4,San Bernardino County
1400000US06071003405,"Census Tract 34.05, San Bernardino County, California",5631,5553,5757,-78,204,126,-1.39,3.67,2.24,San Bernardino County
1400000US06071003503,"Census Tract 35.03, San Bernardino County, California",5292,5166,4974,-126,-192,-318,-2.38,-3.72,-6.01,San Bernardino County
1400000US06071003505,"Census Tract 35.05, San Bernardino County, California",7827,8036,7861,209,-175,34,2.67,-2.18,0.43,San Bernardino County
1400000US06071003506,"Census Tract 35.06, San Bernardino County, California",5245,5091,5123,-154,32,-122,-2.94,0.63,-2.33,San Bernardino County
1400000US06071003507,"Census Tract 35.07, San Bernardino County, California",4356,4442,4615,86,173,259,1.97,3.89,5.95,San Bernardino County
1400000US06071003509,"Census Tract 35.09, San Bernardino County, California",4785,5084,5101,299,17,316,6.25,0.33,6.6,San Bernardino County
1400000US06071003510,"Census Tract 35.10, San Bernardino County, California",4878,4820,4560,-58,-260,-318,-1.19,-5.39,-6.52,San Bernardino County
1400000US06071003603,"Census Tract 36.03, San Bernardino County, California",4338,4553,4459,215,-94,121,4.96,-2.06,2.79,San Bernardino County
1400000US06071003605,"Census Tract 36.05, San Bernardino County, California",4251,3969,4114,-282,145,-137,-6.63,3.65,-3.22,San Bernardino County
1400000US06071003606,"Census Tract 36.06, San Bernardino County, California",4265,4812,5313,547,501,1048,12.83,10.41,24.57,San Bernardino County
1400000US06071003607,"Census Tract 36.07, San Bernardino County, California",5118,5342,5610,224,268,492,4.38,5.02,9.61,San Bernardino County
1400000US06071003609,"Census Tract 36.09, San Bernardino County, California",4713,4539,4844,-174,305,131,-3.69,6.72,2.78,San Bernardino County
1400000US06071003611,"Census Tract 36.11, San Bernardino County, California",5008,5216,5173,208,-43,165,4.15,-0.82,3.29,San Bernardino County
1400000US06071003612,"Census Tract 36.12, San Bernardino County, California",4983,5152,5197,169,45,214,3.39,0.87,4.29,San Bernardino County
1400000US06071003700,"Census Tract 37, San Bernardino County, California",3840,3747,3506,-93,-241,-334,-2.42,-6.43,-8.7,San Bernardino County
1400000US06071003801,"Census Tract 38.01, San Bernardino County, California",5125,5309,5204,184,-105,79,3.59,-1.98,1.54,San Bernardino County
1400000US06071003803,"Census Tract 38.03, San Bernardino County, California",5407,5343,5169,-64,-174,-238,-1.18,-3.26,-4.4,San Bernardino County
1400000US06071003804,"Census Tract 38.04, San Bernardino County, California",5833,5612,5215,-221,-397,-618,-3.79,-7.07,-10.59,San Bernardino County
1400000US06071003900,"Census Tract 39, San Bernardino County, California",5990,5670,5752,-320,82,-238,-5.34,1.45,-3.97,San Bernardino County
1400000US06071004001,"Census Tract 40.01, San Bernardino County, California",4498,4151,4168,-347,17,-330,-7.71,0.41,-7.34,San Bernardino County
1400000US06071004003,"Census Tract 40.03, San Bernardino County, California",5552,5632,5396,80,-236,-156,1.44,-4.19,-2.81,San Bernardino County
1400000US06071004004,"Census Tract 40.04, San Bernardino County, California",5557,5475,5589,-82,114,32,-1.48,2.08,0.58,San Bernardino County
1400000US06071004101,"Census Tract 41.01, San Bernardino County, California",5837,5812,5499,-25,-313,-338,-0.43,-5.39,-5.79,San Bernardino County
1400000US06071004103,"Census Tract 41.03, San Bernardino County, California",6768,6860,6751,92,-109,-17,1.36,-1.59,-0.25,San Bernardino County
1400000US06071004104,"Census Tract 41.04, San Bernardino County, California",6300,5851,5838,-449,-13,-462,-7.13,-0.22,-7.33,San Bernardino County
1400000US06071004201,"Census Tract 42.01, San Bernardino County, California",7353,7822,7713,469,-109,360,6.38,-1.39,4.9,San Bernardino County
1400000US06071004202,"Census Tract 42.02, San Bernardino County, California",5302,5149,5075,-153,-74,-227,-2.89,-1.44,-4.28,San Bernardino County
1400000US06071004301,"Census Tract 43.01, San Bernardino County, California",4207,4208,4209,1,1,2,0.02,0.02,0.05,San Bernardino County
1400000US06071004302,"Census Tract 43.02, San Bernardino County, California",3801,3781,3847,-20,66,46,-0.53,1.75,1.21,San Bernardino County
1400000US06071004401,"Census Tract 44.01, San Bernardino County, California",3910,3918,4143,8,225,233,0.2,5.74,5.96,San Bernardino County
1400000US06071004403,"Census Tract 44.03, San Bernardino County, California",4623,4893,5013,270,120,390,5.84,2.45,8.44,San Bernardino County
1400000US06071004404,"Census Tract 44.04, San Bernardino County, California",4902,4965,5781,63,816,879,1.29,16.44,17.93,San Bernardino County
1400000US06071004503,"Census Tract 45.03, San Bernardino County, California",4013,3816,3979,-197,163,-34,-4.91,4.27,-0.85,San Bernardino County
1400000US06071004505,"Census Tract 45.05, San Bernardino County, California",4937,5592,5387,655,-205,450,13.27,-3.67,9.11,San Bernardino County
1400000US06071004507,"Census Tract 45.07, San Bernardino County, California",5321,5483,5706,162,223,385,3.04,4.07,7.24,San Bernardino County
1400000US06071004509,"Census Tract 45.09, San Bernardino County, California",4982,5108,5140,126,32,158,2.53,0.63,3.17,San Bernardino County
1400000US06071004510,"Census Tract 45.10, San Bernardino County, California",5039,4918,4905,-121,-13,-134,-2.4,-0.26,-2.66,San Bernardino County
1400000US06071004511,"Census Tract 45.11, San Bernardino County, California",4398,4501,4310,103,-191,-88,2.34,-4.24,-2,San Bernardino County
1400000US06071004512,"Census Tract 45.12, San Bernardino County, California",4009,4048,4164,39,116,155,0.97,2.87,3.87,San Bernardino County
1400000US06071004601,"Census Tract 46.01, San Bernardino County, California",7491,7977,7694,486,-283,203,6.49,-3.55,2.71,San Bernardino County
1400000US06071004603,"Census Tract 46.03, San Bernardino County, California",5505,6142,6946,637,804,1441,11.57,13.09,26.18,San Bernardino County
