id,geo_id,county,mk_pop,pval_mk,slp_pop,pval_ols,coef_pop,pval_poisson,WUICLASS10_tract,WUIFLAG10_tract,NAME,estimate_2020,estimate_2021,estimate_2022,chg_20_21,chg_21_22,chg_20_22,pct_chg_20_21,pct_chg_21_22,pct_chg_20_22,tract_cnt
06111007403,1400000US06111007403,Ventura County,0.5151514410972595,0.02364218235015869,43.541958041957855,0.01836778404951636,0.0074984501719166,8.37304771373545e-12,High_Dens_Interface,2,"Census Tract 74.03, Ventura County, California",6109,5690,5705,-419,15,-404,-6.86,0.26,-6.61,190
06111005906,1400000US06111005906,Ventura County,-0.12121210992336272,0.6312218308448792,-12.374125874125978,0.3643675455407231,-0.00188998933798223,0.06743903843053221,Med_Dens_Interface,2,"Census Tract 59.06, Ventura County, California",6543,6283,6145,-260,-138,-398,-3.97,-2.2,-6.08,190
06111006100,1400000US06111006100,Ventura County,0.6000000238418579,0.02004468441009521,61.296969696969754,0.01649904543655154,0.00729530656422698,1.2525765712504343e-9,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190
06111006200,1400000US06111006200,Ventura County,-0.363636314868927,0.114756740629673,-21.83216783216793,0.14626721583323335,-0.00700430587384793,2.9293650884996896e-6,Med_Dens_Interface,2,"Census Tract 62, Ventura County, California",3265,3154,3069,-111,-85,-196,-3.4,-2.69,-6,190
06111006301,1400000US06111006301,Ventura County,-0.10687334090471268,0.6800418496131897,0.13286713286678686,0.992498281844139,2.065238719222529e-5,0.984195760688269,High_Dens_Interface,2,"Census Tract 63.01, Ventura County, California",6502,6199,6069,-303,-130,-433,-4.66,-2.1,-6.66,190
06107000201,1400000US06107000201,Tulare County,-0.4045199155807495,0.12684929370880127,-81.21818181818169,0.0777817231116108,-0.00865799355411003,2.6234955010723472e-14,High_Dens_Intermix,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103
06107000701,1400000US06107000701,Tulare County,0.1679438203573227,0.4918663501739502,24.56993006993003,0.07928661726228282,0.00969671360300271,5.360458533147425e-9,Low_Dens_Interface,2,"Census Tract 7.01, Tulare County, California",2530,2959,2900,429,-59,370,16.96,-1.99,14.62,103
06111007402,1400000US06111007402,Ventura County,-0.12121210992336272,0.6312218308448792,-5.902097902097954,0.7041146342488118,-9.521325248296204e-4,0.3700202815646961,Med_Dens_Interface,2,"Census Tract 74.02, Ventura County, California",6012,6157,6534,145,377,522,2.41,6.12,8.68,190
06111002800,1400000US06111002800,Ventura County,0.8181817531585693,2.7871131896972656e-4,92.78671328671308,6.841742981186239e-6,0.01442987430559458,1.6790401111016872e-43,High_Dens_Interface,2,"Census Tract 28, Ventura County, California",6676,6924,6762,248,-162,86,3.71,-2.34,1.29,190
06111001602,1400000US06111001602,Ventura County,0.5151514410972595,0.02364218235015869,24.08041958041942,0.00388060405885006,0.00999809175244522,4.4600976640362645e-9,High_Dens_Interface,2,"Census Tract 16.02, Ventura County, California",2562,2579,2552,17,-27,-10,0.66,-1.05,-0.39,190
06107003602,1400000US06107003602,Tulare County,0.1515151411294937,0.5371338129043579,41.115384615384535,0.16922801224131795,0.00576033082102137,5.914908182900046e-9,Med_Dens_Intermix,1,"Census Tract 36.02, Tulare County, California",6772,8109,8241,1337,132,1469,19.74,1.63,21.69,103
06111002400,1400000US06111002400,Ventura County,-0.3030302822589874,0.1926162838935852,-5.9965034965035535,0.38737066580662494,-0.002261223992722,0.16378238317080596,High_Dens_Interface,2,"Census Tract 24, Ventura County, California",2564,2591,2521,27,-70,-43,1.05,-2.7,-1.68,190
06037104108,1400000US06037104108,Los Angeles County,0.27272725105285645,0.24372220039367676,36.68181818181809,0.19805928432588,0.00698861414863244,1.4134679288771995e-9,High_Dens_Interface,2,"Census Tract 1041.08, Los Angeles County, California",5551,5138,4962,-413,-176,-589,-7.44,-3.43,-10.61,2498
06037106406,1400000US06037106406,Los Angeles County,0.8181817531585693,2.7871131896972656e-4,120.07342657342647,5.469715923964149e-5,0.02149985780094895,4.3008709736651255e-82,High_Dens_Interface,2,"Census Tract 1064.06, Los Angeles County, California",6288,6360,6534,72,174,246,1.15,2.74,3.91,2498
06037106646,1400000US06037106646,Los Angeles County,-0.333333283662796,0.14986075460910797,-30.758741258741345,0.11779048133072036,-0.0090964321259334,2.5465027052186945e-10,Med_Dens_Interface,2,"Census Tract 1066.46, Los Angeles County, California",3028,3002,3011,-26,9,-17,-0.86,0.3,-0.56,2498
06037433802,1400000US06037433802,Los Angeles County,0.6888889074325562,0.00729036331176757,76.92121212121204,0.00171471087288172,0.02468425814364995,7.186324521795133e-36,Med_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037463101,1400000US06037463101,Los Angeles County,0.3777777850627899,0.1524062156677246,29.763636363636316,0.02248579268353635,0.01275295949733503,2.2133462526117464e-8,Med_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037401601,1400000US06037401601,Los Angeles County,0.5038314461708069,0.02784252166748047,22.67832167832147,0.01646858879132445,0.00427146089368711,1.9787809889559895e-4,High_Dens_Interface,2,"Census Tract 4016.01, Los Angeles County, California",5547,5368,5267,-179,-101,-280,-3.23,-1.88,-5.05,2498
06037401602,1400000US06037401602,Los Angeles County,0.787878692150116,4.701614379882813e-4,87.91608391608352,9.075092991683716e-5,0.01497297035721495,8.529991228475888e-43,High_Dens_Interface,2,"Census Tract 4016.02, Los Angeles County, California",6143,6088,5762,-55,-326,-381,-0.9,-5.35,-6.2,2498
06037401603,1400000US06037401603,Los Angeles County,-0.3777777850627899,0.1524062603712082,-44.96363636363636,0.04324511006491546,-0.01544223361729107,3.86320530171556e-14,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037401701,1400000US06037401701,Los Angeles County,0.7333333492279053,0.00420749187469482,56.19393939393932,1.7092647915042649e-4,0.01334856145566165,3.712398282907154e-15,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037900103,1400000US06037900103,Los Angeles County,-0.27272725105285645,0.24372221529483795,-18.346153846154024,0.441760797812876,-0.0030075908623559,0.00497068552116177,Med_Dens_Interface,2,"Census Tract 9001.03, Los Angeles County, California",6281,6417,6514,136,97,233,2.17,1.51,3.71,2498
06037900104,1400000US06037900104,Los Angeles County,-0.21212118864059448,0.37269145250320435,-23.954545454545684,0.2916329063264628,-0.00402889688095341,2.033461733993501e-4,Med_Dens_Interface,2,"Census Tract 9001.04, Los Angeles County, California",5665,6099,6593,434,494,928,7.66,8.1,16.38,2498
06037920337,1400000US06037920337,Los Angeles County,-0.6888889074325562,0.00729035679250955,-133.4060606060607,0.00156254736157882,-0.01724232140045439,3.928024141933453e-43,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037920118,1400000US06037920118,Los Angeles County,0.3030302822589874,0.19261622428894043,18.440559440559134,0.2307745774748864,0.00303430189111697,0.00467489785829475,High_Dens_Interface,2,"Census Tract 9201.18, Los Angeles County, California",6172,5889,6047,-283,158,-125,-4.59,2.68,-2.03,2498
06037430200,1400000US06037430200,Los Angeles County,-0.27272725105285645,0.24372221529483795,-6.419580419580467,0.24057291778591633,-0.00592900640173022,0.01965917559970027,Med_Dens_Interface,2,"Census Tract 4302, Los Angeles County, California",1045,983,1037,-62,54,-8,-5.93,5.49,-0.77,2498
06037500202,1400000US06037500202,Los Angeles County,0.484848439693451,0.03352415561676025,22.02097902097888,0.04149067421539206,0.00452384307726488,1.6055712349053174e-4,Med_Dens_Interface,2,"Census Tract 5002.02, Los Angeles County, California",4970,5058,4827,88,-231,-143,1.77,-4.57,-2.88,2498
06037500402,1400000US06037500402,Los Angeles County,0.8484847545623779,1.6224384307861328e-4,105.55244755244752,2.5789324737863777e-7,0.02338055809310323,1.573421535955467e-78,Med_Dens_Interface,2,"Census Tract 5004.02, Los Angeles County, California",5190,5020,4766,-170,-254,-424,-3.28,-5.06,-8.17,2498
06107003801,1400000US06107003801,Tulare County,0.27272725105285645,0.24372220039367676,37.66783216783205,0.0936818592558228,0.01163656182517966,2.4821751039075295e-15,High_Dens_Interface,2,"Census Tract 38.01, Tulare County, California",3315,3923,4281,608,358,966,18.34,9.13,29.14,103
06111002600,1400000US06111002600,Ventura County,-0.27272725105285645,0.24372221529483795,-11.54545454545464,0.361118296907057,-0.00370990367679511,0.01333099796408626,High_Dens_Interface,2,"Census Tract 26, Ventura County, California",2996,3099,3109,103,10,113,3.44,0.32,3.77,190
06111002700,1400000US06111002700,Ventura County,0.727272629737854,0.00126898288726806,68.77972027972002,2.7350732345506467e-5,0.01650776594297406,3.839150144683474e-37,High_Dens_Interface,2,"Census Tract 27, Ventura County, California",4370,4683,4749,313,66,379,7.16,1.41,8.67,190
06111008201,1400000US06111008201,Ventura County,0.8787877559661865,9.28640365600586e-5,97.61188811188804,1.483111213548065e-7,0.02158364006675122,2.440200402348458e-67,High_Dens_Interface,2,"Census Tract 82.01, Ventura County, California",5096,5039,5659,-57,620,563,-1.12,12.3,11.05,190
06111000500,1400000US06111000500,Ventura County,-0.5454545021057129,0.01639331504702568,-124.80069930069938,9.283067601376472e-4,-0.05949872522421421,5.0097620931913874e-229,High_Dens_Interface,2,"Census Tract 5, Ventura County, California",1887,1844,1775,-43,-69,-112,-2.28,-3.74,-5.94,190
06111008500,1400000US06111008500,Ventura County,-0.17978662252426147,0.5295988321304321,-9.484848484848726,0.718215023527266,-0.00111758927602057,0.3497097764007823,Med_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190
06111000304,1400000US06111000304,Ventura County,-0.5757575035095215,0.0111748119816184,-58.776223776223866,0.0035334003564437802,-0.01279268959354419,3.5697091889807855e-25,High_Dens_Interface,2,"Census Tract 3.04, Ventura County, California",4419,4572,4487,153,-85,68,3.46,-1.86,1.54,190
06111000701,1400000US06111000701,Ventura County,0.727272629737854,0.00126898288726806,192.56993006992985,7.267710031356216e-6,0.02849440283370029,5.411842238797062e-172,High_Dens_Interface,2,"Census Tract 7.01, Ventura County, California",7520,7887,7287,367,-600,-233,4.88,-7.61,-3.1,190
06037262302,1400000US06037262302,Los Angeles County,-0.5454545021057129,0.01639331504702568,-18.28671328671338,0.00877414703544122,-0.0061001860382058,6.506808210717671e-5,Med_Dens_Interface,2,"Census Tract 2623.02, Los Angeles County, California",2959,2824,2839,-135,15,-120,-4.56,0.53,-4.06,2498
06037401703,1400000US06037401703,Los Angeles County,0.4045199155807495,0.12684929370880127,63.18787878787878,0.06951687606708444,0.01511674509894932,7.073426862068079e-19,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037408504,1400000US06037408504,Los Angeles County,0.42424237728118896,0.06410360336303711,39.97202797202786,0.0159877510852474,0.00777350970944264,2.6491062073974616e-11,High_Dens_Interface,2,"Census Tract 4085.04, Los Angeles County, California",5556,5393,5262,-163,-131,-294,-2.93,-2.43,-5.29,2498
06037430002,1400000US06037430002,Los Angeles County,-0.1111111119389534,0.7205147743225098,-7.557575757575744,0.7824192044993761,-0.0010992060401240301,0.4077497627058797,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037430101,1400000US06037430101,Los Angeles County,-0.03030302748084068,0.9453298449516296,-31.63286713286728,0.28523343097382503,-0.00603724241691499,1.737868005684118e-7,High_Dens_Interface,2,"Census Tract 4301.01, Los Angeles County, California",5132,4889,4841,-243,-48,-291,-4.73,-0.98,-5.67,2498
06037430003,1400000US06037430003,Los Angeles County,0.6060605645179749,0.00748789310455322,66.07692307692288,0.00198073434999136,0.01405566220669284,1.0594335989537233e-30,High_Dens_Interface,2,"Census Tract 4300.03, Los Angeles County, California",5183,5244,4855,61,-389,-328,1.18,-7.42,-6.33,2498
06037430301,1400000US06037430301,Los Angeles County,0.484848439693451,0.03352415561676025,28.17132867132859,0.01616557797149411,0.00635469679662709,4.211507274351846e-7,High_Dens_Interface,2,"Census Tract 4303.01, Los Angeles County, California",4665,4588,4548,-77,-40,-117,-1.65,-0.87,-2.51,2498
06037408401,1400000US06037408401,Los Angeles County,0.07633809745311737,0.7833642959594727,30.99999999999981,0.31993319881287796,0.00698857737587352,2.6163602449517732e-8,High_Dens_Interface,2,"Census Tract 4084.01, Los Angeles County, California",4595,4577,4467,-18,-110,-128,-0.39,-2.4,-2.79,2498
06037800203,1400000US06037800203,Los Angeles County,0.1111111119389534,0.7205147743225098,15.915151515151512,0.41413176175811073,0.00290553849922914,0.05079973119722497,Med_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037113102,1400000US06037113102,Los Angeles County,-0.07633809745311737,0.7833643555641174,-12.055944055944144,0.19758689028215204,-0.00409016107516468,0.00792268087238885,Med_Dens_Interface,2,"Census Tract 1131.02, Los Angeles County, California",2783,2717,2784,-66,67,1,-2.37,2.47,0.04,2498
06037262501,1400000US06037262501,Los Angeles County,0.24242421984672544,0.30367326736450195,19.328671328671344,0.2673141959894849,0.00509866416119021,1.7418017535615732e-4,High_Dens_Interface,2,"Census Tract 2625.01, Los Angeles County, California",3794,3643,3709,-151,66,-85,-3.98,1.81,-2.24,2498
06037104204,1400000US06037104204,Los Angeles County,0.666666567325592,0.00319194793701171,37.751748251748246,0.00204396532052877,0.01077820675936601,2.4244200488571662e-14,High_Dens_Interface,2,"Census Tract 1042.04, Los Angeles County, California",3684,3749,3691,65,-58,7,1.76,-1.55,0.19,2498
06037106645,1400000US06037106645,Los Angeles County,0.484848439693451,0.03352415561676025,44.07692307692297,0.0197608624214852,0.01242533324141933,9.039955074975144e-19,Med_Dens_Interface,2,"Census Tract 1066.45, Los Angeles County, California",4158,3874,3769,-284,-105,-389,-6.83,-2.71,-9.36,2498
06081606900,1400000US06081606900,San Mateo County,0.5454545021057129,0.01639330387115478,48.136363636363555,0.00298988499553004,0.01831356763302316,3.3037410404758976e-29,High_Dens_Interface,2,"Census Tract 6069, San Mateo County, California",3070,2921,2797,-149,-124,-273,-4.85,-4.25,-8.89,174
06081613000,1400000US06081613000,San Mateo County,0.1818181574344635,0.4506702423095703,9.87062937062925,0.5396595176650538,0.00271492957259209,0.0502832346364588,Med_Dens_Interface,2,"Census Tract 6130, San Mateo County, California",3796,3540,3460,-256,-80,-336,-6.74,-2.26,-8.85,174
06081602200,1400000US06081602200,San Mateo County,0.42222222685813904,0.10740470886230467,74.78787878787881,0.03934565243435008,0.00922892617201232,4.524872755358946e-14,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174
06081601605,1400000US06081601605,San Mateo County,0.1515151411294937,0.5371338129043579,7.461538461538299,0.7527226467103598,0.00122050630945747,0.2537987463303461,High_Dens_Interface,2,"Census Tract 6016.05, San Mateo County, California",5857,5729,5947,-128,218,90,-2.19,3.81,1.54,174
06081602600,1400000US06081602600,San Mateo County,-0.24444444477558136,0.37109336256980896,-23.981818181818326,0.3635129279727362,-0.00290182807363816,0.0165723691333492,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174
06073018610,1400000US06073018610,San Diego County,0.6000000238418579,0.02004468441009521,92.6363636363637,0.00403990607898446,0.01218963778435308,4.939896978830172e-22,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737
06073013905,1400000US06073013905,San Diego County,0.6060605645179749,0.00748789310455322,64.43706293706273,0.01560991517831948,0.01626766905962175,2.008920823465148e-34,High_Dens_Interface,2,"Census Tract 139.05, San Diego County, California",4171,4696,4800,525,104,629,12.59,2.21,15.08,737
06073013907,1400000US06073013907,San Diego County,0.06060605496168136,0.837011456489563,2.416083916083832,0.908893567075783,5.608912391747693e-4,0.6597825664688701,High_Dens_Interface,2,"Census Tract 139.07, San Diego County, California",3923,4231,4340,308,109,417,7.85,2.58,10.63,737
06073013908,1400000US06073013908,San Diego County,0.5151514410972595,0.02364218235015869,72.9685314685314,0.00779700098284645,0.01803516113988603,9.16855754055979e-43,High_Dens_Interface,2,"Census Tract 139.08, San Diego County, California",4177,4324,4235,147,-89,58,3.52,-2.06,1.39,737
06073017039,1400000US06073017039,San Diego County,0.24242421984672544,0.30367326736450195,4.685314685314331,0.772513413312873,6.387474910845678e-4,0.5129916464303106,High_Dens_Interface,2,"Census Tract 170.39, San Diego County, California",7392,6946,6788,-446,-158,-604,-6.03,-2.27,-8.17,737
06037920102,1400000US06037920102,Los Angeles County,-0.666666567325592,0.00319196563214063,-90.08041958041971,0.00199071004306072,-0.01644502193090394,6.273121746692406e-48,High_Dens_Interface,2,"Census Tract 9201.02, Los Angeles County, California",4687,4614,4899,-73,285,212,-1.56,6.18,4.52,2498
06037189201,1400000US06037189201,Los Angeles County,0.03030302748084068,0.9453299045562744,-1.16433566433574,0.9392698680704308,-3.56693274724908e-4,0.8074635666481536,High_Dens_Interface,2,"Census Tract 1892.01, Los Angeles County, California",3088,3020,2908,-68,-112,-180,-2.2,-3.71,-5.83,2498
06073017043,1400000US06073017043,San Diego County,0.6060605645179749,0.00748789310455322,108.41258741258711,4.32764497673132e-4,0.0175959476993981,3.433089671885954e-61,High_Dens_Interface,2,"Census Tract 170.43, San Diego County, California",6525,6291,5925,-234,-366,-600,-3.59,-5.82,-9.2,737
06073009602,1400000US06073009602,San Diego County,0.5454545021057129,0.01639330387115478,52.181818181818,1.4465539543192298e-4,0.01341213462874928,1.5282799981672555e-23,Med_Dens_Interface,2,"Census Tract 96.02, San Diego County, California",4145,4078,3837,-67,-241,-308,-1.62,-5.91,-7.43,737
06083002604,1400000US06083002604,Santa Barbara County,-0.7333333492279053,0.00420755008235573,-33.61212121212122,0.00353112322238676,-0.01085317192213344,4.137485960062894e-8,Med_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109
06083001800,1400000US06083001800,Santa Barbara County,0.1515151411294937,0.5371338129043579,3.2972027972027607,0.6437051054133531,0.00314751260022829,0.2231516696042021,Med_Dens_Interface,2,"Census Tract 18, Santa Barbara County, California",931,1166,1125,235,-41,194,25.24,-3.52,20.84,109
06083002703,1400000US06083002703,Santa Barbara County,0.12121210992336272,0.6312217712402344,-11.797202797202814,0.6759949792856182,-0.00285848299824456,0.0280975764772094,High_Dens_Interface,2,"Census Tract 27.03, Santa Barbara County, California",3628,3553,3411,-75,-142,-217,-2.07,-4,-5.98,109
06083002802,1400000US06083002802,Santa Barbara County,0.6060605645179749,0.00748789310455322,52.891608391608294,0.00324793952257765,0.00724328503358784,1.3544514996895154e-13,High_Dens_Interface,2,"Census Tract 28.02, Santa Barbara County, California",7413,7611,7653,198,42,240,2.67,0.55,3.24,109
06083002806,1400000US06083002806,Santa Barbara County,0.969696879386902,1.5616416931152344e-5,74.06643356643356,1.2899089841287838e-8,0.03188328580207825,4.6481417870392895e-75,High_Dens_Interface,2,"Census Tract 28.06, Santa Barbara County, California",2623,2800,2846,177,46,223,6.75,1.64,8.5,109
06083002808,1400000US06083002808,Santa Barbara County,0.6363635659217834,0.00493144989013671,124.55244755244718,0.00208376631976285,0.0173573464647616,4.186979587801391e-69,High_Dens_Interface,2,"Census Tract 28.08, Santa Barbara County, California",7945,7085,6702,-860,-383,-1243,-10.82,-5.41,-15.65,109
06083002809,1400000US06083002809,Santa Barbara County,0.7175781726837158,0.00156807899475097,42.223776223776014,0.00105710550728037,0.00842458049038979,9.96924102493268e-13,High_Dens_Interface,2,"Census Tract 28.09, Santa Barbara County, California",5287,5229,5012,-58,-217,-275,-1.1,-4.15,-5.2,109
06083002702,1400000US06083002702,Santa Barbara County,0.3777777850627899,0.1524062156677246,54.066666666666535,0.04123249578554138,0.00700739156532486,2.2669506008649492e-8,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109
06073000201,1400000US06073000201,San Diego County,0.363636314868927,0.11475670337677002,29.54895104895103,0.06811399340662845,0.01446315085779557,5.557003371315711e-15,Med_Dens_Intermix,1,"Census Tract 2.01, San Diego County, California",2198,2309,2294,111,-15,96,5.05,-0.65,4.37,737
06037401902,1400000US06037401902,Los Angeles County,0.484848439693451,0.03352415561676025,63.03846153846141,0.02769741400957627,0.01070786277190629,9.048535908779953e-23,High_Dens_Interface,2,"Census Tract 4019.02, Los Angeles County, California",6511,6262,6290,-249,28,-221,-3.82,0.45,-3.39,2498
06037430302,1400000US06037430302,Los Angeles County,-0.6969696283340454,0.00203029508702456,-84.59090909090915,0.00102324690407105,-0.01459487173963589,3.013445534969627e-40,High_Dens_Interface,2,"Census Tract 4303.02, Los Angeles County, California",5281,5276,5054,-5,-222,-227,-0.09,-4.21,-4.3,2498
06037430400,1400000US06037430400,Los Angeles County,-0.21212118864059448,0.37269145250320435,-14.650349650349744,0.19143097162052233,-0.00312637102872468,0.0104917282679976,Med_Dens_Interface,2,"Census Tract 4304, Los Angeles County, California",4643,4440,4358,-203,-82,-285,-4.37,-1.85,-6.14,2498
06037400206,1400000US06037400206,Los Angeles County,0.6060605645179749,0.00748789310455322,31.50349650349649,0.00278401461557044,0.00581203410000003,3.111980629408113e-7,Med_Dens_Interface,2,"Census Tract 4002.06, Los Angeles County, California",5615,5756,5773,141,17,158,2.51,0.3,2.81,2498
06037134422,1400000US06037134422,Los Angeles County,0.1818181574344635,0.4506702423095703,11.377622377622178,0.32304723759311904,0.00236691833101962,0.0497201336639011,Med_Dens_Interface,2,"Census Tract 1344.22, Los Angeles County, California",4681,4809,4933,128,124,252,2.73,2.58,5.38,2498
06037187102,1400000US06037187102,Los Angeles County,0.727272629737854,0.00126898288726806,134.21678321678317,2.1007687354573085e-4,0.03868508383952504,2.497494112484068e-162,High_Dens_Interface,2,"Census Tract 1871.02, Los Angeles County, California",4376,4588,4637,212,49,261,4.84,1.07,5.96,2498
06037187200,1400000US06037187200,Los Angeles County,-0.393939346075058,0.08647114783525467,-24.132867132867172,0.16389117299339465,-0.00799092566735496,1.5165013881761534e-7,Med_Dens_Interface,2,"Census Tract 1872, Los Angeles County, California",3324,2809,2668,-515,-141,-656,-15.49,-5.02,-19.74,2498
06037187300,1400000US06037187300,Los Angeles County,0.27272725105285645,0.24372220039367676,18.993006993006915,0.2382321658471225,0.00549791915702811,1.115639719104999e-4,High_Dens_Interface,2,"Census Tract 1873, Los Angeles County, California",3715,3688,3678,-27,-10,-37,-0.73,-0.27,-1,2498
06037400302,1400000US06037400302,Los Angeles County,0.46666666865348816,0.07363831996917725,17.218181818181804,0.208014331934002,0.00560535579735865,0.00477810054235352,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037408626,1400000US06037408626,Los Angeles County,-0.90909081697464,5.2149138355161995e-5,-128.6363636363637,9.046617594029144e-8,-0.02818864508001327,2.3882247254873176e-114,High_Dens_Interface,2,"Census Tract 4086.26, Los Angeles County, California",3981,3854,3717,-127,-137,-264,-3.19,-3.55,-6.63,2498
06037103300,1400000US06037103300,Los Angeles County,0.5151514410972595,0.02364218235015869,55.230769230769134,0.00367765022442937,0.01616979329037477,1.4095586175942903e-29,Med_Dens_Interface,2,"Census Tract 1033, Los Angeles County, California",3726,3842,3816,116,-26,90,3.11,-0.68,2.42,2498
06037910807,1400000US06037910807,Los Angeles County,0.3030302822589874,0.19261622428894043,30.846153846153644,0.1945108952798527,0.00502261012937347,2.5188813056368553e-6,High_Dens_Interface,2,"Census Tract 9108.07, Los Angeles County, California",5825,6132,6142,307,10,317,5.27,0.16,5.44,2498
06037920331,1400000US06037920331,Los Angeles County,-0.6363635659217834,0.00493150250986218,-65.04895104895112,0.00370186132189428,-0.01615603506017478,1.6533536239348702e-34,High_Dens_Interface,2,"Census Tract 9203.31, Los Angeles County, California",3467,3937,3764,470,-173,297,13.56,-4.39,8.57,2498
06037920332,1400000US06037920332,Los Angeles County,-0.7175781726837158,0.00156808143947273,-21.29720279720297,4.0541982265428206e-4,-0.00864285936104337,2.904288247292931e-7,Med_Dens_Interface,2,"Census Tract 9203.32, Los Angeles County, California",2324,2426,2215,102,-211,-109,4.39,-8.7,-4.69,2498
06037910205,1400000US06037910205,Los Angeles County,0.6000000238418579,0.02004468441009521,38.775757575757595,0.00413334921302081,0.03220311632494593,3.9799433118266114e-24,Med_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06037910715,1400000US06037910715,Los Angeles County,-0.1818181574344635,0.4506702423095703,-21.458041958042127,0.2945616187416623,-0.00332129558278241,0.00141138961712007,High_Dens_Interface,2,"Census Tract 9107.15, Los Angeles County, California",6076,6502,6538,426,36,462,7.01,0.55,7.6,2498
06037104201,1400000US06037104201,Los Angeles County,0.333333283662796,0.14986073970794678,24.178321678321545,0.12170511334359344,0.00528052213851233,1.9322335540488297e-5,High_Dens_Interface,2,"Census Tract 1042.01, Los Angeles County, California",4718,4599,4636,-119,37,-82,-2.52,0.8,-1.74,2498
06037910716,1400000US06037910716,Los Angeles County,0.5757575035095215,0.01117479801177978,52.39860139860117,0.00566773650333119,0.00902746021193957,1.9863575983026638e-16,High_Dens_Interface,2,"Census Tract 9107.16, Los Angeles County, California",5916,6460,6488,544,28,572,9.2,0.43,9.67,2498
06037104310,1400000US06037104310,Los Angeles County,0.03030302748084068,0.9453299045562744,13.293706293706023,0.5297870055891942,0.00265339126665592,0.02471239796202706,High_Dens_Interface,2,"Census Tract 1043.10, Los Angeles County, California",4961,4875,4392,-86,-483,-569,-1.73,-9.91,-11.47,2498
06037104320,1400000US06037104320,Los Angeles County,-0.20000000298023224,0.47427433729171753,-27.393939393939604,0.4279207681233456,-0.0047935256270505,9.97318611680311e-4,High_Dens_Interface,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2498
06073013503,1400000US06073013503,San Diego County,0.727272629737854,0.00126898288726806,116.4020979020976,5.33630142927975e-6,0.02014369984589798,9.354040103681947e-75,High_Dens_Interface,2,"Census Tract 135.03, San Diego County, California",6210,6179,6236,-31,57,26,-0.5,0.92,0.42,737
06073020801,1400000US06073020801,San Diego County,0.6060605645179749,0.00748789310455322,47.92307692307672,0.00264055075688518,0.00897386470945114,4.486350214534271e-15,Low_Dens_Intermix,1,"Census Tract 208.01, San Diego County, California",5567,5465,5509,-102,44,-58,-1.83,0.81,-1.04,737
06073018608,1400000US06073018608,San Diego County,-0.32062003016471863,0.16922858357429504,-27.174825174825273,0.1379617795955805,-0.00863076478095904,7.027677243011371e-9,High_Dens_Interface,2,"Census Tract 186.08, San Diego County, California",2914,3289,3247,375,-42,333,12.87,-1.28,11.43,737
06073019001,1400000US06073019001,San Diego County,-0.3816905021667481,0.0990198478102684,-55.65034965034977,0.06635307303652381,-0.00857939393653824,1.4398526130534982e-16,Low_Dens_Intermix,2,"Census Tract 190.01, San Diego County, California",5975,6382,6281,407,-101,306,6.81,-1.58,5.12,737
06073009505,1400000US06073009505,San Diego County,0.5757575035095215,0.01117479801177978,65.7762237762236,0.01932312277399505,0.0095556626158321,2.580968931142746e-21,High_Dens_Interface,2,"Census Tract 95.05, San Diego County, California",7179,6652,6369,-527,-283,-810,-7.34,-4.25,-11.28,737
06037104203,1400000US06037104203,Los Angeles County,0.6060605645179749,0.00748789310455322,99.19230769230752,6.386040576388804e-4,0.01992489990291052,2.6397681028952874e-63,High_Dens_Interface,2,"Census Tract 1042.03, Los Angeles County, California",5420,5178,5182,-242,4,-238,-4.46,0.08,-4.39,2498
06037102107,1400000US06037102107,Los Angeles County,0.666666567325592,0.00319194793701171,62.96153846153831,0.00154407544313816,0.01625046768561189,1.219254583389644e-33,Med_Dens_Interface,2,"Census Tract 1021.07, Los Angeles County, California",4082,3920,3577,-162,-343,-505,-3.97,-8.75,-12.37,2498
